ticker,company,collect_date,window_type,earnings_date,offset_from_ed,source_event_ticker
AMZN,Amazon,2022-07-26,sentiment_spillover,2022-07-28,-2,AAPL
NVDA,NVIDIA,2022-07-26,sentiment_spillover,2022-07-28,-2,AAPL
META,Meta,2022-07-26,sentiment_spillover,2022-07-28,-2,AAPL
TSLA,Tesla,2022-07-26,sentiment_spillover,2022-07-28,-2,AAPL
MSFT,Microsoft,2022-07-25,sentiment_spillover,2022-07-28,-3,AAPL
GOOGL,Alphabet,2022-07-25,sentiment_spillover,2022-07-28,-3,AAPL
AMZN,Amazon,2022-07-25,sentiment_spillover,2022-07-28,-3,AAPL
NVDA,NVIDIA,2022-07-25,sentiment_spillover,2022-07-28,-3,AAPL
META,Meta,2022-07-25,sentiment_spillover,2022-07-28,-3,AAPL
TSLA,Tesla,2022-07-25,sentiment_spillover,2022-07-28,-3,AAPL
MSFT,Microsoft,2022-07-24,sentiment_spillover,2022-07-28,-4,AAPL
GOOGL,Alphabet,2022-07-24,sentiment_spillover,2022-07-28,-4,AAPL
AMZN,Amazon,2022-07-24,sentiment_spillover,2022-07-28,-4,AAPL
NVDA,NVIDIA,2022-07-24,sentiment_spillover,2022-07-28,-4,AAPL
META,Meta,2022-07-24,sentiment_spillover,2022-07-28,-4,AAPL
TSLA,Tesla,2022-07-24,sentiment_spillover,2022-07-28,-4,AAPL
MSFT,Microsoft,2022-07-23,sentiment_spillover,2022-07-28,-5,AAPL
GOOGL,Alphabet,2022-07-23,sentiment_spillover,2022-07-28,-5,AAPL
AMZN,Amazon,2022-07-23,sentiment_spillover,2022-07-28,-5,AAPL
NVDA,NVIDIA,2022-07-23,sentiment_spillover,2022-07-28,-5,AAPL
META,Meta,2022-07-23,sentiment_spillover,2022-07-28,-5,AAPL
TSLA,Tesla,2022-07-23,sentiment_spillover,2022-07-28,-5,AAPL
MSFT,Microsoft,2022-07-22,sentiment_spillover,2022-07-28,-6,AAPL
GOOGL,Alphabet,2022-07-22,sentiment_spillover,2022-07-28,-6,AAPL
AMZN,Amazon,2022-07-22,sentiment_spillover,2022-07-28,-6,AAPL
NVDA,NVIDIA,2022-07-22,sentiment_spillover,2022-07-28,-6,AAPL
META,Meta,2022-07-22,sentiment_spillover,2022-07-28,-6,AAPL
TSLA,Tesla,2022-07-22,sentiment_spillover,2022-07-28,-6,AAPL
MSFT,Microsoft,2022-07-21,sentiment_spillover,2022-07-28,-7,AAPL
GOOGL,Alphabet,2022-07-21,sentiment_spillover,2022-07-28,-7,AAPL
AMZN,Amazon,2022-07-21,sentiment_spillover,2022-07-28,-7,AAPL
NVDA,NVIDIA,2022-07-21,sentiment_spillover,2022-07-28,-7,AAPL
META,Meta,2022-07-21,sentiment_spillover,2022-07-28,-7,AAPL
TSLA,Tesla,2022-07-21,sentiment_spillover,2022-07-28,-7,AAPL
MSFT,Microsoft,2022-06-28,quiet_spillover,2022-07-28,-30,AAPL
GOOGL,Alphabet,2022-06-28,quiet_spillover,2022-07-28,-30,AAPL
AMZN,Amazon,2022-06-28,quiet_spillover,2022-07-28,-30,AAPL
NVDA,NVIDIA,2022-06-28,quiet_spillover,2022-07-28,-30,AAPL
META,Meta,2022-06-28,quiet_spillover,2022-07-28,-30,AAPL
TSLA,Tesla,2022-06-28,quiet_spillover,2022-07-28,-30,AAPL
MSFT,Microsoft,2022-06-27,quiet_spillover,2022-07-28,-31,AAPL
GOOGL,Alphabet,2022-06-27,quiet_spillover,2022-07-28,-31,AAPL
AMZN,Amazon,2022-06-27,quiet_spillover,2022-07-28,-31,AAPL
NVDA,NVIDIA,2022-06-27,quiet_spillover,2022-07-28,-31,AAPL
META,Meta,2022-06-27,quiet_spillover,2022-07-28,-31,AAPL
TSLA,Tesla,2022-06-27,quiet_spillover,2022-07-28,-31,AAPL
MSFT,Microsoft,2022-06-26,quiet_spillover,2022-07-28,-32,AAPL
GOOGL,Alphabet,2022-06-26,quiet_spillover,2022-07-28,-32,AAPL
AMZN,Amazon,2022-06-26,quiet_spillover,2022-07-28,-32,AAPL
NVDA,NVIDIA,2022-06-26,quiet_spillover,2022-07-28,-32,AAPL
META,Meta,2022-06-26,quiet_spillover,2022-07-28,-32,AAPL
TSLA,Tesla,2022-06-26,quiet_spillover,2022-07-28,-32,AAPL
MSFT,Microsoft,2022-06-25,quiet_spillover,2022-07-28,-33,AAPL
GOOGL,Alphabet,2022-06-25,quiet_spillover,2022-07-28,-33,AAPL
AMZN,Amazon,2022-06-25,quiet_spillover,2022-07-28,-33,AAPL
NVDA,NVIDIA,2022-06-25,quiet_spillover,2022-07-28,-33,AAPL
META,Meta,2022-06-25,quiet_spillover,2022-07-28,-33,AAPL
TSLA,Tesla,2022-06-25,quiet_spillover,2022-07-28,-33,AAPL
MSFT,Microsoft,2022-06-24,quiet_spillover,2022-07-28,-34,AAPL
GOOGL,Alphabet,2022-06-24,quiet_spillover,2022-07-28,-34,AAPL
AMZN,Amazon,2022-06-24,quiet_spillover,2022-07-28,-34,AAPL
NVDA,NVIDIA,2022-06-24,quiet_spillover,2022-07-28,-34,AAPL
META,Meta,2022-06-24,quiet_spillover,2022-07-28,-34,AAPL
TSLA,Tesla,2022-06-24,quiet_spillover,2022-07-28,-34,AAPL
MSFT,Microsoft,2022-06-23,quiet_spillover,2022-07-28,-35,AAPL
GOOGL,Alphabet,2022-06-23,quiet_spillover,2022-07-28,-35,AAPL
AMZN,Amazon,2022-06-23,quiet_spillover,2022-07-28,-35,AAPL
NVDA,NVIDIA,2022-06-23,quiet_spillover,2022-07-28,-35,AAPL
META,Meta,2022-06-23,quiet_spillover,2022-07-28,-35,AAPL
TSLA,Tesla,2022-06-23,quiet_spillover,2022-07-28,-35,AAPL
MSFT,Microsoft,2022-06-22,quiet_spillover,2022-07-28,-36,AAPL
GOOGL,Alphabet,2022-06-22,quiet_spillover,2022-07-28,-36,AAPL
AMZN,Amazon,2022-06-22,quiet_spillover,2022-07-28,-36,AAPL
NVDA,NVIDIA,2022-06-22,quiet_spillover,2022-07-28,-36,AAPL
META,Meta,2022-06-22,quiet_spillover,2022-07-28,-36,AAPL
TSLA,Tesla,2022-06-22,quiet_spillover,2022-07-28,-36,AAPL
MSFT,Microsoft,2022-06-21,quiet_spillover,2022-07-28,-37,AAPL
GOOGL,Alphabet,2022-06-21,quiet_spillover,2022-07-28,-37,AAPL
AMZN,Amazon,2022-06-21,quiet_spillover,2022-07-28,-37,AAPL
NVDA,NVIDIA,2022-06-21,quiet_spillover,2022-07-28,-37,AAPL
META,Meta,2022-06-21,quiet_spillover,2022-07-28,-37,AAPL
TSLA,Tesla,2022-06-21,quiet_spillover,2022-07-28,-37,AAPL
MSFT,Microsoft,2022-04-27,sentiment_spillover,2022-04-28,-1,AAPL
GOOGL,Alphabet,2022-04-27,sentiment_spillover,2022-04-28,-1,AAPL
AMZN,Amazon,2022-04-27,sentiment_spillover,2022-04-28,-1,AAPL
NVDA,NVIDIA,2022-04-27,sentiment_spillover,2022-04-28,-1,AAPL
META,Meta,2022-04-27,sentiment_spillover,2022-04-28,-1,AAPL
TSLA,Tesla,2022-04-27,sentiment_spillover,2022-04-28,-1,AAPL
MSFT,Microsoft,2022-04-26,sentiment_spillover,2022-04-28,-2,AAPL
GOOGL,Alphabet,2022-04-26,sentiment_spillover,2022-04-28,-2,AAPL
AMZN,Amazon,2022-04-26,sentiment_spillover,2022-04-28,-2,AAPL
NVDA,NVIDIA,2022-04-26,sentiment_spillover,2022-04-28,-2,AAPL
META,Meta,2022-04-26,sentiment_spillover,2022-04-28,-2,AAPL
TSLA,Tesla,2022-04-26,sentiment_spillover,2022-04-28,-2,AAPL
MSFT,Microsoft,2022-04-25,sentiment_spillover,2022-04-28,-3,AAPL
GOOGL,Alphabet,2022-04-25,sentiment_spillover,2022-04-28,-3,AAPL
AMZN,Amazon,2022-04-25,sentiment_spillover,2022-04-28,-3,AAPL
NVDA,NVIDIA,2022-04-25,sentiment_spillover,2022-04-28,-3,AAPL
META,Meta,2022-04-25,sentiment_spillover,2022-04-28,-3,AAPL
TSLA,Tesla,2022-04-25,sentiment_spillover,2022-04-28,-3,AAPL
MSFT,Microsoft,2022-04-24,sentiment_spillover,2022-04-28,-4,AAPL
GOOGL,Alphabet,2022-04-24,sentiment_spillover,2022-04-28,-4,AAPL
AMZN,Amazon,2022-04-24,sentiment_spillover,2022-04-28,-4,AAPL
NVDA,NVIDIA,2022-04-24,sentiment_spillover,2022-04-28,-4,AAPL
META,Meta,2022-04-24,sentiment_spillover,2022-04-28,-4,AAPL
TSLA,Tesla,2022-04-24,sentiment_spillover,2022-04-28,-4,AAPL
MSFT,Microsoft,2022-04-23,sentiment_spillover,2022-04-28,-5,AAPL
GOOGL,Alphabet,2022-04-23,sentiment_spillover,2022-04-28,-5,AAPL
AMZN,Amazon,2022-04-23,sentiment_spillover,2022-04-28,-5,AAPL
NVDA,NVIDIA,2022-04-23,sentiment_spillover,2022-04-28,-5,AAPL
META,Meta,2022-04-23,sentiment_spillover,2022-04-28,-5,AAPL
TSLA,Tesla,2022-04-23,sentiment_spillover,2022-04-28,-5,AAPL
MSFT,Microsoft,2022-04-22,sentiment_spillover,2022-04-28,-6,AAPL
GOOGL,Alphabet,2022-04-22,sentiment_spillover,2022-04-28,-6,AAPL
AMZN,Amazon,2022-04-22,sentiment_spillover,2022-04-28,-6,AAPL
NVDA,NVIDIA,2022-04-22,sentiment_spillover,2022-04-28,-6,AAPL
META,Meta,2022-04-22,sentiment_spillover,2022-04-28,-6,AAPL
TSLA,Tesla,2022-04-22,sentiment_spillover,2022-04-28,-6,AAPL
MSFT,Microsoft,2022-04-21,sentiment_spillover,2022-04-28,-7,AAPL
GOOGL,Alphabet,2022-04-21,sentiment_spillover,2022-04-28,-7,AAPL
AMZN,Amazon,2022-04-21,sentiment_spillover,2022-04-28,-7,AAPL
NVDA,NVIDIA,2022-04-21,sentiment_spillover,2022-04-28,-7,AAPL
META,Meta,2022-04-21,sentiment_spillover,2022-04-28,-7,AAPL
TSLA,Tesla,2022-04-21,sentiment_spillover,2022-04-28,-7,AAPL
MSFT,Microsoft,2022-03-29,quiet_spillover,2022-04-28,-30,AAPL
GOOGL,Alphabet,2022-03-29,quiet_spillover,2022-04-28,-30,AAPL
AMZN,Amazon,2022-03-29,quiet_spillover,2022-04-28,-30,AAPL
NVDA,NVIDIA,2022-03-29,quiet_spillover,2022-04-28,-30,AAPL
META,Meta,2022-03-29,quiet_spillover,2022-04-28,-30,AAPL
TSLA,Tesla,2022-03-29,quiet_spillover,2022-04-28,-30,AAPL
MSFT,Microsoft,2022-03-28,quiet_spillover,2022-04-28,-31,AAPL
GOOGL,Alphabet,2022-03-28,quiet_spillover,2022-04-28,-31,AAPL
AMZN,Amazon,2022-03-28,quiet_spillover,2022-04-28,-31,AAPL
NVDA,NVIDIA,2022-03-28,quiet_spillover,2022-04-28,-31,AAPL
META,Meta,2022-03-28,quiet_spillover,2022-04-28,-31,AAPL
TSLA,Tesla,2022-03-28,quiet_spillover,2022-04-28,-31,AAPL
MSFT,Microsoft,2022-03-27,quiet_spillover,2022-04-28,-32,AAPL
GOOGL,Alphabet,2022-03-27,quiet_spillover,2022-04-28,-32,AAPL
AMZN,Amazon,2022-03-27,quiet_spillover,2022-04-28,-32,AAPL
NVDA,NVIDIA,2022-03-27,quiet_spillover,2022-04-28,-32,AAPL
META,Meta,2022-03-27,quiet_spillover,2022-04-28,-32,AAPL
TSLA,Tesla,2022-03-27,quiet_spillover,2022-04-28,-32,AAPL
MSFT,Microsoft,2022-03-26,quiet_spillover,2022-04-28,-33,AAPL
GOOGL,Alphabet,2022-03-26,quiet_spillover,2022-04-28,-33,AAPL
AMZN,Amazon,2022-03-26,quiet_spillover,2022-04-28,-33,AAPL
NVDA,NVIDIA,2022-03-26,quiet_spillover,2022-04-28,-33,AAPL
META,Meta,2022-03-26,quiet_spillover,2022-04-28,-33,AAPL
TSLA,Tesla,2022-03-26,quiet_spillover,2022-04-28,-33,AAPL
MSFT,Microsoft,2022-03-25,quiet_spillover,2022-04-28,-34,AAPL
GOOGL,Alphabet,2022-03-25,quiet_spillover,2022-04-28,-34,AAPL
AMZN,Amazon,2022-03-25,quiet_spillover,2022-04-28,-34,AAPL
NVDA,NVIDIA,2022-03-25,quiet_spillover,2022-04-28,-34,AAPL
META,Meta,2022-03-25,quiet_spillover,2022-04-28,-34,AAPL
TSLA,Tesla,2022-03-25,quiet_spillover,2022-04-28,-34,AAPL
MSFT,Microsoft,2022-03-24,quiet_spillover,2022-04-28,-35,AAPL
GOOGL,Alphabet,2022-03-24,quiet_spillover,2022-04-28,-35,AAPL
AMZN,Amazon,2022-03-24,quiet_spillover,2022-04-28,-35,AAPL
NVDA,NVIDIA,2022-03-24,quiet_spillover,2022-04-28,-35,AAPL
META,Meta,2022-03-24,quiet_spillover,2022-04-28,-35,AAPL
TSLA,Tesla,2022-03-24,quiet_spillover,2022-04-28,-35,AAPL
MSFT,Microsoft,2022-03-23,quiet_spillover,2022-04-28,-36,AAPL
GOOGL,Alphabet,2022-03-23,quiet_spillover,2022-04-28,-36,AAPL
AMZN,Amazon,2022-03-23,quiet_spillover,2022-04-28,-36,AAPL
NVDA,NVIDIA,2022-03-23,quiet_spillover,2022-04-28,-36,AAPL
META,Meta,2022-03-23,quiet_spillover,2022-04-28,-36,AAPL
TSLA,Tesla,2022-03-23,quiet_spillover,2022-04-28,-36,AAPL
MSFT,Microsoft,2022-03-22,quiet_spillover,2022-04-28,-37,AAPL
GOOGL,Alphabet,2022-03-22,quiet_spillover,2022-04-28,-37,AAPL
AMZN,Amazon,2022-03-22,quiet_spillover,2022-04-28,-37,AAPL
NVDA,NVIDIA,2022-03-22,quiet_spillover,2022-04-28,-37,AAPL
META,Meta,2022-03-22,quiet_spillover,2022-04-28,-37,AAPL
TSLA,Tesla,2022-03-22,quiet_spillover,2022-04-28,-37,AAPL
MSFT,Microsoft,2022-01-26,sentiment_spillover,2022-01-27,-1,AAPL
GOOGL,Alphabet,2022-01-26,sentiment_spillover,2022-01-27,-1,AAPL
AMZN,Amazon,2022-01-26,sentiment_spillover,2022-01-27,-1,AAPL
NVDA,NVIDIA,2022-01-26,sentiment_spillover,2022-01-27,-1,AAPL
META,Meta,2022-01-26,sentiment_spillover,2022-01-27,-1,AAPL
TSLA,Tesla,2022-01-26,sentiment_spillover,2022-01-27,-1,AAPL
MSFT,Microsoft,2022-01-25,sentiment_spillover,2022-01-27,-2,AAPL
GOOGL,Alphabet,2022-01-25,sentiment_spillover,2022-01-27,-2,AAPL
AMZN,Amazon,2022-01-25,sentiment_spillover,2022-01-27,-2,AAPL
NVDA,NVIDIA,2022-01-25,sentiment_spillover,2022-01-27,-2,AAPL
META,Meta,2022-01-25,sentiment_spillover,2022-01-27,-2,AAPL
TSLA,Tesla,2022-01-25,sentiment_spillover,2022-01-27,-2,AAPL
MSFT,Microsoft,2022-01-24,sentiment_spillover,2022-01-27,-3,AAPL
GOOGL,Alphabet,2022-01-24,sentiment_spillover,2022-01-27,-3,AAPL
AMZN,Amazon,2022-01-24,sentiment_spillover,2022-01-27,-3,AAPL
NVDA,NVIDIA,2022-01-24,sentiment_spillover,2022-01-27,-3,AAPL
META,Meta,2022-01-24,sentiment_spillover,2022-01-27,-3,AAPL
TSLA,Tesla,2022-01-24,sentiment_spillover,2022-01-27,-3,AAPL
MSFT,Microsoft,2022-01-23,sentiment_spillover,2022-01-27,-4,AAPL
GOOGL,Alphabet,2022-01-23,sentiment_spillover,2022-01-27,-4,AAPL
AMZN,Amazon,2022-01-23,sentiment_spillover,2022-01-27,-4,AAPL
NVDA,NVIDIA,2022-01-23,sentiment_spillover,2022-01-27,-4,AAPL
META,Meta,2022-01-23,sentiment_spillover,2022-01-27,-4,AAPL
TSLA,Tesla,2022-01-23,sentiment_spillover,2022-01-27,-4,AAPL
MSFT,Microsoft,2022-01-22,sentiment_spillover,2022-01-27,-5,AAPL
GOOGL,Alphabet,2022-01-22,sentiment_spillover,2022-01-27,-5,AAPL
AMZN,Amazon,2022-01-22,sentiment_spillover,2022-01-27,-5,AAPL
NVDA,NVIDIA,2022-01-22,sentiment_spillover,2022-01-27,-5,AAPL
META,Meta,2022-01-22,sentiment_spillover,2022-01-27,-5,AAPL
TSLA,Tesla,2022-01-22,sentiment_spillover,2022-01-27,-5,AAPL
MSFT,Microsoft,2022-01-21,sentiment_spillover,2022-01-27,-6,AAPL
GOOGL,Alphabet,2022-01-21,sentiment_spillover,2022-01-27,-6,AAPL
AMZN,Amazon,2022-01-21,sentiment_spillover,2022-01-27,-6,AAPL
NVDA,NVIDIA,2022-01-21,sentiment_spillover,2022-01-27,-6,AAPL
META,Meta,2022-01-21,sentiment_spillover,2022-01-27,-6,AAPL
TSLA,Tesla,2022-01-21,sentiment_spillover,2022-01-27,-6,AAPL
MSFT,Microsoft,2022-01-20,sentiment_spillover,2022-01-27,-7,AAPL
GOOGL,Alphabet,2022-01-20,sentiment_spillover,2022-01-27,-7,AAPL
AMZN,Amazon,2022-01-20,sentiment_spillover,2022-01-27,-7,AAPL
NVDA,NVIDIA,2022-01-20,sentiment_spillover,2022-01-27,-7,AAPL
META,Meta,2022-01-20,sentiment_spillover,2022-01-27,-7,AAPL
TSLA,Tesla,2022-01-20,sentiment_spillover,2022-01-27,-7,AAPL
MSFT,Microsoft,2021-12-28,quiet_spillover,2022-01-27,-30,AAPL
GOOGL,Alphabet,2021-12-28,quiet_spillover,2022-01-27,-30,AAPL
AMZN,Amazon,2021-12-28,quiet_spillover,2022-01-27,-30,AAPL
NVDA,NVIDIA,2021-12-28,quiet_spillover,2022-01-27,-30,AAPL
META,Meta,2021-12-28,quiet_spillover,2022-01-27,-30,AAPL
TSLA,Tesla,2021-12-28,quiet_spillover,2022-01-27,-30,AAPL
MSFT,Microsoft,2021-12-27,quiet_spillover,2022-01-27,-31,AAPL
GOOGL,Alphabet,2021-12-27,quiet_spillover,2022-01-27,-31,AAPL
AMZN,Amazon,2021-12-27,quiet_spillover,2022-01-27,-31,AAPL
NVDA,NVIDIA,2021-12-27,quiet_spillover,2022-01-27,-31,AAPL
META,Meta,2021-12-27,quiet_spillover,2022-01-27,-31,AAPL
TSLA,Tesla,2021-12-27,quiet_spillover,2022-01-27,-31,AAPL
MSFT,Microsoft,2021-12-26,quiet_spillover,2022-01-27,-32,AAPL
GOOGL,Alphabet,2021-12-26,quiet_spillover,2022-01-27,-32,AAPL
AMZN,Amazon,2021-12-26,quiet_spillover,2022-01-27,-32,AAPL
NVDA,NVIDIA,2021-12-26,quiet_spillover,2022-01-27,-32,AAPL
META,Meta,2021-12-26,quiet_spillover,2022-01-27,-32,AAPL
TSLA,Tesla,2021-12-26,quiet_spillover,2022-01-27,-32,AAPL
MSFT,Microsoft,2021-12-25,quiet_spillover,2022-01-27,-33,AAPL
GOOGL,Alphabet,2021-12-25,quiet_spillover,2022-01-27,-33,AAPL
AMZN,Amazon,2021-12-25,quiet_spillover,2022-01-27,-33,AAPL
NVDA,NVIDIA,2021-12-25,quiet_spillover,2022-01-27,-33,AAPL
META,Meta,2021-12-25,quiet_spillover,2022-01-27,-33,AAPL
TSLA,Tesla,2021-12-25,quiet_spillover,2022-01-27,-33,AAPL
MSFT,Microsoft,2021-12-24,quiet_spillover,2022-01-27,-34,AAPL
GOOGL,Alphabet,2021-12-24,quiet_spillover,2022-01-27,-34,AAPL
AMZN,Amazon,2021-12-24,quiet_spillover,2022-01-27,-34,AAPL
NVDA,NVIDIA,2021-12-24,quiet_spillover,2022-01-27,-34,AAPL
META,Meta,2021-12-24,quiet_spillover,2022-01-27,-34,AAPL
TSLA,Tesla,2021-12-24,quiet_spillover,2022-01-27,-34,AAPL
MSFT,Microsoft,2021-12-23,quiet_spillover,2022-01-27,-35,AAPL
GOOGL,Alphabet,2021-12-23,quiet_spillover,2022-01-27,-35,AAPL
AMZN,Amazon,2021-12-23,quiet_spillover,2022-01-27,-35,AAPL
NVDA,NVIDIA,2021-12-23,quiet_spillover,2022-01-27,-35,AAPL
META,Meta,2021-12-23,quiet_spillover,2022-01-27,-35,AAPL
TSLA,Tesla,2021-12-23,quiet_spillover,2022-01-27,-35,AAPL
MSFT,Microsoft,2021-12-22,quiet_spillover,2022-01-27,-36,AAPL
GOOGL,Alphabet,2021-12-22,quiet_spillover,2022-01-27,-36,AAPL
AMZN,Amazon,2021-12-22,quiet_spillover,2022-01-27,-36,AAPL
NVDA,NVIDIA,2021-12-22,quiet_spillover,2022-01-27,-36,AAPL
META,Meta,2021-12-22,quiet_spillover,2022-01-27,-36,AAPL
TSLA,Tesla,2021-12-22,quiet_spillover,2022-01-27,-36,AAPL
MSFT,Microsoft,2021-12-21,quiet_spillover,2022-01-27,-37,AAPL
GOOGL,Alphabet,2021-12-21,quiet_spillover,2022-01-27,-37,AAPL
AMZN,Amazon,2021-12-21,quiet_spillover,2022-01-27,-37,AAPL
NVDA,NVIDIA,2021-12-21,quiet_spillover,2022-01-27,-37,AAPL
META,Meta,2021-12-21,quiet_spillover,2022-01-27,-37,AAPL
TSLA,Tesla,2021-12-21,quiet_spillover,2022-01-27,-37,AAPL
AAPL,Apple,2025-01-28,sentiment_spillover,2025-01-29,-1,MSFT
GOOGL,Alphabet,2025-01-28,sentiment_spillover,2025-01-29,-1,MSFT
AMZN,Amazon,2025-01-28,sentiment_spillover,2025-01-29,-1,MSFT
NVDA,NVIDIA,2025-01-28,sentiment_spillover,2025-01-29,-1,MSFT
META,Meta,2025-01-28,sentiment_spillover,2025-01-29,-1,MSFT
TSLA,Tesla,2025-01-28,sentiment_spillover,2025-01-29,-1,MSFT
AAPL,Apple,2025-01-27,sentiment_spillover,2025-01-29,-2,MSFT
GOOGL,Alphabet,2025-01-27,sentiment_spillover,2025-01-29,-2,MSFT
AMZN,Amazon,2025-01-27,sentiment_spillover,2025-01-29,-2,MSFT
NVDA,NVIDIA,2025-01-27,sentiment_spillover,2025-01-29,-2,MSFT
META,Meta,2025-01-27,sentiment_spillover,2025-01-29,-2,MSFT
TSLA,Tesla,2025-01-27,sentiment_spillover,2025-01-29,-2,MSFT
AAPL,Apple,2025-01-26,sentiment_spillover,2025-01-29,-3,MSFT
GOOGL,Alphabet,2025-01-26,sentiment_spillover,2025-01-29,-3,MSFT
AMZN,Amazon,2025-01-26,sentiment_spillover,2025-01-29,-3,MSFT
NVDA,NVIDIA,2025-01-26,sentiment_spillover,2025-01-29,-3,MSFT
META,Meta,2025-01-26,sentiment_spillover,2025-01-29,-3,MSFT
TSLA,Tesla,2025-01-26,sentiment_spillover,2025-01-29,-3,MSFT
AAPL,Apple,2025-01-25,sentiment_spillover,2025-01-29,-4,MSFT
GOOGL,Alphabet,2025-01-25,sentiment_spillover,2025-01-29,-4,MSFT
AMZN,Amazon,2025-01-25,sentiment_spillover,2025-01-29,-4,MSFT
NVDA,NVIDIA,2025-01-25,sentiment_spillover,2025-01-29,-4,MSFT
META,Meta,2025-01-25,sentiment_spillover,2025-01-29,-4,MSFT
TSLA,Tesla,2025-01-25,sentiment_spillover,2025-01-29,-4,MSFT
AAPL,Apple,2025-01-24,sentiment_spillover,2025-01-29,-5,MSFT
GOOGL,Alphabet,2025-01-24,sentiment_spillover,2025-01-29,-5,MSFT
AMZN,Amazon,2025-01-24,sentiment_spillover,2025-01-29,-5,MSFT
NVDA,NVIDIA,2025-01-24,sentiment_spillover,2025-01-29,-5,MSFT
META,Meta,2025-01-24,sentiment_spillover,2025-01-29,-5,MSFT
TSLA,Tesla,2025-01-24,sentiment_spillover,2025-01-29,-5,MSFT
AAPL,Apple,2025-01-23,sentiment_spillover,2025-01-29,-6,MSFT
GOOGL,Alphabet,2025-01-23,sentiment_spillover,2025-01-29,-6,MSFT
AMZN,Amazon,2025-01-23,sentiment_spillover,2025-01-29,-6,MSFT
NVDA,NVIDIA,2025-01-23,sentiment_spillover,2025-01-29,-6,MSFT
META,Meta,2025-01-23,sentiment_spillover,2025-01-29,-6,MSFT
TSLA,Tesla,2025-01-23,sentiment_spillover,2025-01-29,-6,MSFT
AAPL,Apple,2025-01-22,sentiment_spillover,2025-01-29,-7,MSFT
GOOGL,Alphabet,2025-01-22,sentiment_spillover,2025-01-29,-7,MSFT
AMZN,Amazon,2025-01-22,sentiment_spillover,2025-01-29,-7,MSFT
NVDA,NVIDIA,2025-01-22,sentiment_spillover,2025-01-29,-7,MSFT
META,Meta,2025-01-22,sentiment_spillover,2025-01-29,-7,MSFT
TSLA,Tesla,2025-01-22,sentiment_spillover,2025-01-29,-7,MSFT
AAPL,Apple,2024-12-30,quiet_spillover,2025-01-29,-30,MSFT
GOOGL,Alphabet,2024-12-30,quiet_spillover,2025-01-29,-30,MSFT
AMZN,Amazon,2024-12-30,quiet_spillover,2025-01-29,-30,MSFT
NVDA,NVIDIA,2024-12-30,quiet_spillover,2025-01-29,-30,MSFT
META,Meta,2024-12-30,quiet_spillover,2025-01-29,-30,MSFT
TSLA,Tesla,2024-12-30,quiet_spillover,2025-01-29,-30,MSFT
AAPL,Apple,2024-12-29,quiet_spillover,2025-01-29,-31,MSFT
GOOGL,Alphabet,2024-12-29,quiet_spillover,2025-01-29,-31,MSFT
AMZN,Amazon,2024-12-29,quiet_spillover,2025-01-29,-31,MSFT
NVDA,NVIDIA,2024-12-29,quiet_spillover,2025-01-29,-31,MSFT
META,Meta,2024-12-29,quiet_spillover,2025-01-29,-31,MSFT
TSLA,Tesla,2024-12-29,quiet_spillover,2025-01-29,-31,MSFT
AAPL,Apple,2024-12-28,quiet_spillover,2025-01-29,-32,MSFT
GOOGL,Alphabet,2024-12-28,quiet_spillover,2025-01-29,-32,MSFT
AMZN,Amazon,2024-12-28,quiet_spillover,2025-01-29,-32,MSFT
NVDA,NVIDIA,2024-12-28,quiet_spillover,2025-01-29,-32,MSFT
META,Meta,2024-12-28,quiet_spillover,2025-01-29,-32,MSFT
TSLA,Tesla,2024-12-28,quiet_spillover,2025-01-29,-32,MSFT
AAPL,Apple,2024-12-27,quiet_spillover,2025-01-29,-33,MSFT
GOOGL,Alphabet,2024-12-27,quiet_spillover,2025-01-29,-33,MSFT
AMZN,Amazon,2024-12-27,quiet_spillover,2025-01-29,-33,MSFT
NVDA,NVIDIA,2024-12-27,quiet_spillover,2025-01-29,-33,MSFT
META,Meta,2024-12-27,quiet_spillover,2025-01-29,-33,MSFT
TSLA,Tesla,2024-12-27,quiet_spillover,2025-01-29,-33,MSFT
AAPL,Apple,2024-12-26,quiet_spillover,2025-01-29,-34,MSFT
GOOGL,Alphabet,2024-12-26,quiet_spillover,2025-01-29,-34,MSFT
AMZN,Amazon,2024-12-26,quiet_spillover,2025-01-29,-34,MSFT
NVDA,NVIDIA,2024-12-26,quiet_spillover,2025-01-29,-34,MSFT
META,Meta,2024-12-26,quiet_spillover,2025-01-29,-34,MSFT
TSLA,Tesla,2024-12-26,quiet_spillover,2025-01-29,-34,MSFT
AAPL,Apple,2024-12-25,quiet_spillover,2025-01-29,-35,MSFT
GOOGL,Alphabet,2024-12-25,quiet_spillover,2025-01-29,-35,MSFT
AMZN,Amazon,2024-12-25,quiet_spillover,2025-01-29,-35,MSFT
NVDA,NVIDIA,2024-12-25,quiet_spillover,2025-01-29,-35,MSFT
META,Meta,2024-12-25,quiet_spillover,2025-01-29,-35,MSFT
TSLA,Tesla,2024-12-25,quiet_spillover,2025-01-29,-35,MSFT
AAPL,Apple,2024-12-24,quiet_spillover,2025-01-29,-36,MSFT
GOOGL,Alphabet,2024-12-24,quiet_spillover,2025-01-29,-36,MSFT
AMZN,Amazon,2024-12-24,quiet_spillover,2025-01-29,-36,MSFT
NVDA,NVIDIA,2024-12-24,quiet_spillover,2025-01-29,-36,MSFT
